[2026-05-15T09:15:44.761+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-15T09:15:44.792+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-05-15T09:15:35.256035+00:00 [queued]>
[2026-05-15T09:15:44.806+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-05-15T09:15:35.256035+00:00 [queued]>
[2026-05-15T09:15:44.807+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-05-15T09:15:44.822+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2026-05-15 09:15:35.256035+00:00
[2026-05-15T09:15:44.826+0000] {standard_task_runner.py:63} INFO - Started process 778 to run task
[2026-05-15T09:15:44.831+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'manual__2026-05-15T09:15:35.256035+00:00', '--job-id', '31', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpr4wsyeqc']
[2026-05-15T09:15:44.833+0000] {standard_task_runner.py:91} INFO - Job 31: Subtask core_table
[2026-05-15T09:15:44.903+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2026-05-15T09:15:35.256035+00:00 [running]> on host 1645d50e2cab
[2026-05-15T09:15:44.994+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2026-05-15T09:15:35.256035+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-15T09:15:35.256035+00:00'
[2026-05-15T09:15:44.996+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-15T09:15:45.004+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T09:15:45.011+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T09:15:45.020+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T09:15:45.035+0000] {data_modification.py:78} INFO - Updated row with Video_ID: d8R129bNIiw
[2026-05-15T09:15:45.038+0000] {data_modification.py:78} INFO - Updated row with Video_ID: EwgnAM0Qsx8
[2026-05-15T09:15:45.040+0000] {data_modification.py:78} INFO - Updated row with Video_ID: m842y0z66Ek
[2026-05-15T09:15:45.043+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8LYsNGQvhKA
[2026-05-15T09:15:45.046+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tUryfFvgSKY
[2026-05-15T09:15:45.049+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 8Rlmz8WYTog
[2026-05-15T09:15:45.052+0000] {data_modification.py:78} INFO - Updated row with Video_ID: pvvDYIwQa54
[2026-05-15T09:15:45.054+0000] {data_modification.py:78} INFO - Updated row with Video_ID: y27aN-pbS3I
[2026-05-15T09:15:45.057+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QfM6VWjv4IY
[2026-05-15T09:15:45.059+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 2d1P5DOsxMk
[2026-05-15T09:15:45.061+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Tn19KPtlBfQ
[2026-05-15T09:15:45.064+0000] {data_modification.py:78} INFO - Updated row with Video_ID: bYwsCiSXUkA
[2026-05-15T09:15:45.067+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FwiWKic74YA
[2026-05-15T09:15:45.069+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 1jc07UoLyUg
[2026-05-15T09:15:45.071+0000] {data_modification.py:78} INFO - Updated row with Video_ID: riDAZbBOqeM
[2026-05-15T09:15:45.074+0000] {data_modification.py:78} INFO - Updated row with Video_ID: LGghYpiAMDM
[2026-05-15T09:15:45.076+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 3XFfoInUpWk
[2026-05-15T09:15:45.078+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ncb0rSgenr8
[2026-05-15T09:15:45.082+0000] {data_modification.py:78} INFO - Updated row with Video_ID: K6lTmsgGYp4
[2026-05-15T09:15:45.085+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NN9QVES93SY
[2026-05-15T09:15:45.087+0000] {data_modification.py:78} INFO - Updated row with Video_ID: kWp_x-N0LD0
[2026-05-15T09:15:45.090+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 9YM7xT_6b9o
[2026-05-15T09:15:45.092+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nJPK3mRRW3Q
[2026-05-15T09:15:45.094+0000] {data_modification.py:78} INFO - Updated row with Video_ID: scTineeRav0
[2026-05-15T09:15:45.098+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FxjFs66mhZQ
[2026-05-15T09:15:45.100+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 6PwiuLYBQQ0
[2026-05-15T09:15:45.103+0000] {data_modification.py:78} INFO - Updated row with Video_ID: DAH5ds2-nmk
[2026-05-15T09:15:45.105+0000] {data_modification.py:78} INFO - Updated row with Video_ID: f7qONTH2PTQ
[2026-05-15T09:15:45.108+0000] {data_modification.py:78} INFO - Updated row with Video_ID: NEkVQu7Lg4E
[2026-05-15T09:15:45.110+0000] {data_modification.py:78} INFO - Updated row with Video_ID: HtVG0wG1C-Q
[2026-05-15T09:15:45.112+0000] {data_modification.py:78} INFO - Updated row with Video_ID: xVFGI49Y_qs
[2026-05-15T09:15:45.116+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nYtxLD_Bv6M
[2026-05-15T09:15:45.118+0000] {data_modification.py:78} INFO - Updated row with Video_ID: J4JJhAozNCM
[2026-05-15T09:15:45.121+0000] {data_modification.py:78} INFO - Updated row with Video_ID: zPCtAeEFrlM
[2026-05-15T09:15:45.123+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rDcotjJAgx0
[2026-05-15T09:15:45.126+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vJC6FI4O2Hk
[2026-05-15T09:15:45.128+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tvK3mr6_gjs
[2026-05-15T09:15:45.132+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nGwhflvhXCk
[2026-05-15T09:15:45.134+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ldRWQduBLVc
[2026-05-15T09:15:45.137+0000] {data_modification.py:78} INFO - Updated row with Video_ID: IKDGOytY288
[2026-05-15T09:15:45.139+0000] {data_modification.py:78} INFO - Updated row with Video_ID: OWu7LQ66EIM
[2026-05-15T09:15:45.142+0000] {data_modification.py:78} INFO - Updated row with Video_ID: TiYO-WsiJ9k
[2026-05-15T09:15:45.144+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 31wDHMDwcbU
[2026-05-15T09:15:45.148+0000] {data_modification.py:78} INFO - Updated row with Video_ID: iB7GR4bdJ2A
[2026-05-15T09:15:45.151+0000] {data_modification.py:78} INFO - Updated row with Video_ID: 7idGU2zpWCw
[2026-05-15T09:15:45.153+0000] {data_modification.py:78} INFO - Updated row with Video_ID: BpxIdvwQiXc
[2026-05-15T09:15:45.156+0000] {data_modification.py:78} INFO - Updated row with Video_ID: FlCRtbBuDO8
[2026-05-15T09:15:45.159+0000] {data_modification.py:78} INFO - Updated row with Video_ID: JqLXPEMzI-Q
[2026-05-15T09:15:45.163+0000] {data_modification.py:78} INFO - Updated row with Video_ID: r6e-0gw4bo4
[2026-05-15T09:15:45.167+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WGU3ky4IkMs
[2026-05-15T09:15:45.170+0000] {data_modification.py:78} INFO - Updated row with Video_ID: VsNZ9umIwJA
[2026-05-15T09:15:45.173+0000] {data_modification.py:78} INFO - Updated row with Video_ID: tYTv3ej69uo
[2026-05-15T09:15:45.176+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AdgyI1gLa-s
[2026-05-15T09:15:45.178+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Mbg1JYMoc8c
[2026-05-15T09:15:45.181+0000] {data_modification.py:78} INFO - Updated row with Video_ID: lQzw9uGsOiA
[2026-05-15T09:15:45.184+0000] {data_modification.py:78} INFO - Updated row with Video_ID: JVeY08LkYTM
[2026-05-15T09:15:45.186+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oHg_pzuZ3PE
[2026-05-15T09:15:45.188+0000] {data_modification.py:78} INFO - Updated row with Video_ID: QjEriNaXfSA
[2026-05-15T09:15:45.190+0000] {data_modification.py:78} INFO - Updated row with Video_ID: cubo3kPOSoQ
[2026-05-15T09:15:45.192+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sJycXYbO1E0
[2026-05-15T09:15:45.195+0000] {data_modification.py:78} INFO - Updated row with Video_ID: oNrJKCPL0r0
[2026-05-15T09:15:45.198+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ik-OGT13lY0
[2026-05-15T09:15:45.201+0000] {data_modification.py:78} INFO - Updated row with Video_ID: qdE4SDgoo38
[2026-05-15T09:15:45.203+0000] {data_modification.py:78} INFO - Updated row with Video_ID: xZ6X1_2XAk4
[2026-05-15T09:15:45.205+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sLYE_AMpV1k
[2026-05-15T09:15:45.207+0000] {data_modification.py:78} INFO - Updated row with Video_ID: yccCbdtRVmI
[2026-05-15T09:15:45.210+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sn3nqb-xVjE
[2026-05-15T09:15:45.212+0000] {data_modification.py:78} INFO - Updated row with Video_ID: nECfxMKTT3E
[2026-05-15T09:15:45.215+0000] {data_modification.py:78} INFO - Updated row with Video_ID: UZkfW-ncJgM
[2026-05-15T09:15:45.218+0000] {data_modification.py:78} INFO - Updated row with Video_ID: sMepqKjI9lg
[2026-05-15T09:15:45.220+0000] {data_modification.py:78} INFO - Updated row with Video_ID: iNW6pWkdUKY
[2026-05-15T09:15:45.223+0000] {data_modification.py:78} INFO - Updated row with Video_ID: vG-rfo1TLAA
[2026-05-15T09:15:45.225+0000] {data_modification.py:78} INFO - Updated row with Video_ID: xtE23bnnUqg
[2026-05-15T09:15:45.227+0000] {data_modification.py:78} INFO - Updated row with Video_ID: t6-rfYGksvY
[2026-05-15T09:15:45.230+0000] {data_modification.py:78} INFO - Updated row with Video_ID: qJR5C7RUC9E
[2026-05-15T09:15:45.233+0000] {data_modification.py:78} INFO - Updated row with Video_ID: ONVe-v-LdDI
[2026-05-15T09:15:45.236+0000] {data_modification.py:78} INFO - Updated row with Video_ID: -DAImeMXlzA
[2026-05-15T09:15:45.238+0000] {data_modification.py:78} INFO - Updated row with Video_ID: l0tcccjWZvo
[2026-05-15T09:15:45.241+0000] {data_modification.py:78} INFO - Updated row with Video_ID: wDRT4wWSrF4
[2026-05-15T09:15:45.243+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ob5j3juHg-s
