[2026-05-15T15:30:13.691+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-15T15:30:13.763+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-05-15T15:24:59.459820+00:00 [queued]>
[2026-05-15T15:30:13.785+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-05-15T15:24:59.459820+00:00 [queued]>
[2026-05-15T15:30:13.789+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-05-15T15:30:13.825+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-05-15 15:24:59.459820+00:00
[2026-05-15T15:30:13.835+0000] {standard_task_runner.py:63} INFO - Started process 171 to run task
[2026-05-15T15:30:13.846+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-05-15T15:24:59.459820+00:00', '--job-id', '13', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpp5zzw9tg']
[2026-05-15T15:30:13.849+0000] {standard_task_runner.py:91} INFO - Job 13: Subtask staging_table
[2026-05-15T15:30:14.039+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2026-05-15T15:24:59.459820+00:00 [running]> on host ea5abef2704a
[2026-05-15T15:30:14.281+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-05-15T15:24:59.459820+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-15T15:24:59.459820+00:00'
[2026-05-15T15:30:14.285+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-15T15:30:14.323+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T15:30:14.339+0000] {data_loading.py:13} INFO - Processing file: YT_data_2026-05-15
[2026-05-15T15:30:14.353+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T15:30:14.375+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-15T15:30:14.425+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 17s98-wKOIA
[2026-05-15T15:30:14.436+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UamojHpGv18
[2026-05-15T15:30:14.443+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: d8R129bNIiw
[2026-05-15T15:30:14.453+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: EwgnAM0Qsx8
[2026-05-15T15:30:14.459+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: m842y0z66Ek
[2026-05-15T15:30:14.469+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8LYsNGQvhKA
[2026-05-15T15:30:14.474+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tUryfFvgSKY
[2026-05-15T15:30:14.479+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8Rlmz8WYTog
[2026-05-15T15:30:14.486+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: pvvDYIwQa54
[2026-05-15T15:30:14.492+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: y27aN-pbS3I
[2026-05-15T15:30:14.499+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: QfM6VWjv4IY
[2026-05-15T15:30:14.508+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2d1P5DOsxMk
[2026-05-15T15:30:14.516+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Tn19KPtlBfQ
[2026-05-15T15:30:14.527+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: bYwsCiSXUkA
[2026-05-15T15:30:14.533+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FwiWKic74YA
[2026-05-15T15:30:14.538+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 1jc07UoLyUg
[2026-05-15T15:30:14.552+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: riDAZbBOqeM
[2026-05-15T15:30:14.558+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: LGghYpiAMDM
[2026-05-15T15:30:14.566+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 3XFfoInUpWk
[2026-05-15T15:30:14.571+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ncb0rSgenr8
[2026-05-15T15:30:14.575+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: K6lTmsgGYp4
[2026-05-15T15:30:14.583+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NN9QVES93SY
[2026-05-15T15:30:14.587+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: kWp_x-N0LD0
[2026-05-15T15:30:14.594+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 9YM7xT_6b9o
[2026-05-15T15:30:14.600+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nJPK3mRRW3Q
[2026-05-15T15:30:14.604+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: scTineeRav0
[2026-05-15T15:30:14.613+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FxjFs66mhZQ
[2026-05-15T15:30:14.618+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6PwiuLYBQQ0
[2026-05-15T15:30:14.622+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: DAH5ds2-nmk
[2026-05-15T15:30:14.629+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: f7qONTH2PTQ
[2026-05-15T15:30:14.633+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: NEkVQu7Lg4E
[2026-05-15T15:30:14.640+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: HtVG0wG1C-Q
[2026-05-15T15:30:14.652+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KU46bK3K3sI
[2026-05-15T15:30:14.661+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xVFGI49Y_qs
[2026-05-15T15:30:14.667+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nYtxLD_Bv6M
[2026-05-15T15:30:14.672+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: J4JJhAozNCM
[2026-05-15T15:30:14.676+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zPCtAeEFrlM
[2026-05-15T15:30:14.680+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rDcotjJAgx0
[2026-05-15T15:30:14.684+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vJC6FI4O2Hk
[2026-05-15T15:30:14.687+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tvK3mr6_gjs
[2026-05-15T15:30:14.690+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nGwhflvhXCk
[2026-05-15T15:30:14.694+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ldRWQduBLVc
[2026-05-15T15:30:14.698+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IKDGOytY288
[2026-05-15T15:30:14.703+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: OWu7LQ66EIM
[2026-05-15T15:30:14.707+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TiYO-WsiJ9k
[2026-05-15T15:30:14.711+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 31wDHMDwcbU
[2026-05-15T15:30:14.716+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iB7GR4bdJ2A
[2026-05-15T15:30:14.721+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 7idGU2zpWCw
[2026-05-15T15:30:14.725+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: BpxIdvwQiXc
[2026-05-15T15:30:14.728+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FlCRtbBuDO8
[2026-05-15T15:30:14.733+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JqLXPEMzI-Q
[2026-05-15T15:30:14.736+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: r6e-0gw4bo4
[2026-05-15T15:30:14.740+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: WGU3ky4IkMs
[2026-05-15T15:30:14.744+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VsNZ9umIwJA
[2026-05-15T15:30:14.750+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tYTv3ej69uo
[2026-05-15T15:30:14.754+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: AdgyI1gLa-s
[2026-05-15T15:30:14.759+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Mbg1JYMoc8c
[2026-05-15T15:30:14.763+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: lQzw9uGsOiA
[2026-05-15T15:30:14.767+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JVeY08LkYTM
[2026-05-15T15:30:14.771+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oHg_pzuZ3PE
[2026-05-15T15:30:14.774+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XGNjNgia8tY
[2026-05-15T15:30:14.778+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: cubo3kPOSoQ
[2026-05-15T15:30:14.781+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sJycXYbO1E0
[2026-05-15T15:30:14.784+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oNrJKCPL0r0
[2026-05-15T15:30:14.787+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ycm-Az4VrDM
[2026-05-15T15:30:14.790+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ik-OGT13lY0
[2026-05-15T15:30:14.794+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qdE4SDgoo38
[2026-05-15T15:30:14.797+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xZ6X1_2XAk4
[2026-05-15T15:30:14.801+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sLYE_AMpV1k
[2026-05-15T15:30:14.805+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: yccCbdtRVmI
[2026-05-15T15:30:14.809+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sn3nqb-xVjE
[2026-05-15T15:30:14.813+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nECfxMKTT3E
[2026-05-15T15:30:14.818+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UZkfW-ncJgM
[2026-05-15T15:30:14.822+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sMepqKjI9lg
[2026-05-15T15:30:14.827+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: iNW6pWkdUKY
[2026-05-15T15:30:14.831+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vG-rfo1TLAA
[2026-05-15T15:30:14.837+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: xtE23bnnUqg
[2026-05-15T15:30:14.842+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: t6-rfYGksvY
[2026-05-15T15:30:14.847+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qJR5C7RUC9E
[2026-05-15T15:30:14.852+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: ONVe-v-LdDI
[2026-05-15T15:30:14.857+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -DAImeMXlzA
[2026-05-15T15:30:14.861+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: l0tcccjWZvo
[2026-05-15T15:30:14.867+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: wDRT4wWSrF4
[2026-05-15T15:30:14.873+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ob5j3juHg-s
[2026-05-15T15:30:14.878+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: IPxu2ENFTOU
[2026-05-15T15:30:14.884+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: cLpr5veFaNM
[2026-05-15T15:30:14.890+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: mRefVGoIxis
[2026-05-15T15:30:14.898+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: UgtnkNucajo
[2026-05-15T15:30:14.909+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: znaz7ZyeSnI
[2026-05-15T15:30:14.919+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: JlSyZ_M_1Ug
[2026-05-15T15:30:14.925+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: qtndLFEJOf0
[2026-05-15T15:30:14.931+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: m6qe82qQD3o
[2026-05-15T15:30:14.939+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: TC-jEch9_Yw
[2026-05-15T15:30:14.947+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oA7fe9J-ISc
[2026-05-15T15:30:14.952+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: swPRyee5Cpg
[2026-05-15T15:30:14.957+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: PPvJfYt1Bjc
[2026-05-15T15:30:14.963+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: XJM0JLXV49E
[2026-05-15T15:30:14.967+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jgpgnwYzOF8
[2026-05-15T15:30:14.971+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: EIlCWzAbpYQ
[2026-05-15T15:30:14.975+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: nwQDpN9kGY4
[2026-05-15T15:30:14.980+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8zJppvGYplU
[2026-05-15T15:30:14.984+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VM9h7Hz3XEM
[2026-05-15T15:30:14.988+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 6tYvNl17zLo
[2026-05-15T15:30:14.992+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: kyohcXigdM8
[2026-05-15T15:30:14.997+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: KB-GB0Q9rd4
[2026-05-15T15:30:15.000+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vGbnCNwMs3A
[2026-05-15T15:30:15.004+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: saezPbxxrdc
[2026-05-15T15:30:15.007+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: B630_zJbDY4
[2026-05-15T15:30:15.012+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oozdYNTpaJA
[2026-05-15T15:30:15.016+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: rZIPCc3Ahgk
[2026-05-15T15:30:15.021+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oRX2L9zDtq4
[2026-05-15T15:30:15.025+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: VWRk3vSTucg
[2026-05-15T15:30:15.035+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: L1eBIsbw_Y4
[2026-05-15T15:30:15.039+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: q5Bq67ptXnE
[2026-05-15T15:30:15.043+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 2SBZhi15DNY
[2026-05-15T15:30:15.048+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: I2zTQcnlavY
[2026-05-15T15:30:15.053+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: -DipSn_JE_g
[2026-05-15T15:30:15.059+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: zlKKGimE1Ks
[2026-05-15T15:30:15.065+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: hSk5EWVS-c8
[2026-05-15T15:30:15.068+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: kEe-46Pn0ng
[2026-05-15T15:30:15.073+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: unWM_eWdBt8
[2026-05-15T15:30:15.078+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Dlihy2A_W5k
[2026-05-15T15:30:15.084+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 92BPobsdT8Q
[2026-05-15T15:30:15.089+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: uYNqHF5vtJk
[2026-05-15T15:30:15.092+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: DtaqofG7DLA
[2026-05-15T15:30:15.095+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 8ycFYAw-BDE
[2026-05-15T15:30:15.098+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: G3S_zZSwdYw
[2026-05-15T15:30:15.101+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Zjeem0EIbP8
[2026-05-15T15:30:15.104+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: afSbgH30VvE
[2026-05-15T15:30:15.107+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 65e-jldQji8
[2026-05-15T15:30:15.110+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: _NWRkdA27CQ
[2026-05-15T15:30:15.118+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: tFSvHZgxnA8
[2026-05-15T15:30:15.121+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: cn8i0-a3mCU
[2026-05-15T15:30:15.124+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FUVRuV1s0sc
[2026-05-15T15:30:15.129+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: jx8FZqMj4nI
[2026-05-15T15:30:15.133+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: GvcWC6owNo0
[2026-05-15T15:30:15.136+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: aGy-ny5Vu1M
[2026-05-15T15:30:15.139+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 1xgsRm7SQI8
[2026-05-15T15:30:15.146+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: sOQaDQkAY94
[2026-05-15T15:30:15.151+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: a_kkTJRKT_Q
[2026-05-15T15:30:15.156+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: S4Ecb-6AINU
[2026-05-15T15:30:15.159+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: FOsDf-GkEbE
[2026-05-15T15:30:15.164+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: 4HHIKicRrzo
[2026-05-15T15:30:15.168+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: n9oqYfAR8Vo
[2026-05-15T15:30:15.172+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: t3SARSWe0Ds
[2026-05-15T15:30:15.177+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: vz9J5EgiYtY
[2026-05-15T15:30:15.182+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: oaaWBeKPMM8
[2026-05-15T15:30:15.187+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Ng_45GhSl0w
[2026-05-15T15:30:15.194+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Av_2xU18eWY
[2026-05-15T15:30:15.200+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Q0Na-ePUgyU
[2026-05-15T15:30:15.205+0000] {data_modification.py:37} INFO - Inserted row with Video_ID: Vfn9lFA2oi8
